Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/input_Customers_form-control ng-pristine ng_ffe1ed""), ""Harry"")",Chrome 119.0.0.0,,,2023-11-28 12:30:07,2023-11-28 12:30:09,1.451s,PASSED
"sendKeys(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/input_Customers_form-control ng-pristine ng_ffe1ed""), Keys.chord(ENTER))",Chrome 119.0.0.0,,,2023-11-28 12:30:09,2023-11-28 12:30:09,0.582s,PASSED
"click(findTestObject(""Object Repository/CustomerSearchManager/Page_XYZ Bank/button_Home""))",Chrome 119.0.0.0,,,2023-11-28 12:30:09,2023-11-28 12:30:10,0.635s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-28 12:30:10,2023-11-28 12:30:11,0.971s,PASSED
,,,,,,,
Test Cases/GlobalsQACustomer,Chrome 119.0.0.0,,,2023-11-28 12:30:11,2023-11-28 12:30:24,12.873s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-28 12:30:12,2023-11-28 12:30:13,1.673s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/login"")",Chrome 119.0.0.0,,,2023-11-28 12:30:13,2023-11-28 12:30:15,1.739s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-28 12:30:15,2023-11-28 12:30:15,0.139s,PASSED
"click(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/button_Customer Login""))",Chrome 119.0.0.0,,,2023-11-28 12:30:15,2023-11-28 12:30:16,1.113s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/select_---Your Name---       Hermoine Grang_6e895b""), ""1"", true)",Chrome 119.0.0.0,,,2023-11-28 12:30:16,2023-11-28 12:30:18,1.861s,PASSED
"click(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/button_Login""))",Chrome 119.0.0.0,,,2023-11-28 12:30:18,2023-11-28 12:30:19,0.553s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/select_100110021003""), ""number:1002"", true)",Chrome 119.0.0.0,,,2023-11-28 12:30:19,2023-11-28 12:30:21,2.383s,PASSED
"click(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/button_Transactions""))",Chrome 119.0.0.0,,,2023-11-28 12:30:21,2023-11-28 12:30:22,0.540s,PASSED
"click(findTestObject(""Object Repository/HermaineCustomer/Page_XYZ Bank/button_Home""))",Chrome 119.0.0.0,,,2023-11-28 12:30:22,2023-11-28 12:30:23,1.527s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-28 12:30:23,2023-11-28 12:30:24,0.775s,PASSED
,,,,,,,
Test Cases/GlobalsManagerLogin,Chrome 119.0.0.0,,,2023-11-28 12:30:24,2023-11-28 12:30:37,12.995s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-28 12:30:24,2023-11-28 12:30:26,1.579s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/login"")",Chrome 119.0.0.0,,,2023-11-28 12:30:26,2023-11-28 12:30:28,2.270s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-28 12:30:28,2023-11-28 12:30:28,0.158s,PASSED
"click(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/button_Bank Manager Login""))",Chrome 119.0.0.0,,,2023-11-28 12:30:28,2023-11-28 12:30:30,1.662s,PASSED
"click(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/button_Add Customer""))",Chrome 119.0.0.0,,,2023-11-28 12:30:30,2023-11-28 12:30:31,0.949s,PASSED
"setText(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/input_First Name_form-control ng-pristine n_693e51""), ""Test"")",Chrome 119.0.0.0,,,2023-11-28 12:30:31,2023-11-28 12:30:33,1.959s,PASSED
"setText(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""), ""Test"")",Chrome 119.0.0.0,,,2023-11-28 12:30:33,2023-11-28 12:30:34,0.856s,PASSED
"click(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/button_Add Customer_1""))",Chrome 119.0.0.0,,,2023-11-28 12:30:34,2023-11-28 12:30:34,0.574s,PASSED
